"*KEYWAY KN-069 (大)白雪冷水壺(4L)","230*160*265mm","4711713360744","33","廚房與餐具用品課"
"健康316調理鍋(附提把) 19cm 2.7L","19cm / 2.7L","4714499036407","33","廚房與餐具用品課"
"光泉黃金豆米漿 1857ml/瓶","1857ml/瓶","4710105015255","15","冷藏課"
"青龍辣椒/公斤","公斤","","17","熟餐課"
"白吐司(厚片)","850g +-5%條","","18","烘焙課"
"萬丹巧克力牛奶936ml","936ml","4710063338656","15","冷藏課"
"義美青醬蛤蜊義大利麵340g","340g/盒","4710126088597","16","冷凍課"
"綠天使格蘭菜(產銷履歷)250g/包","250g/包","4717060912100","11","蔬菜課"
"林鳳營實感精品優格-綜合莓果400g","400g","4710063338700","15","冷藏課"
"KEYWAY K-014 強固型掀蓋整理箱","385*261*270mm","4711713499154","31","家俱與收納課"
"原味巡禮大豬公風味魚片","100g/包","4710587592121","23","糖果餅乾課"
"大拇指蒜茸花生,140g","140g","4710970774059","23","糖果餅乾課"
"SKB環保白板筆3入 藍#1包","WK-250","4710677054829","38","文具"
"洗顏專科超微米洗卸兩用潔淨乳n","120g","4901872471805","28","美容用品課"
"Mars男彈力窄管牛仔褲 黑#34""","","","51","男裝課"
"健康廚房焙煎芝麻沾拌淋醬 200ml/瓶","200ml/瓶","4710063043413","25","食用油&罐頭醬料課"
"加倍潔小蘇打去污粉","6.2kg","4710205014080","69","家庭清潔洗劑課"
"Fila厚磨毛圓領長袖衫 XL","FM0455D","4713319015769","57","男女內著課"
"HouseKeeper大視窗電子體重計","","4715463024734","36","運動與健身"
"盛香珍花生煎餅","210g/盒","4710174120737","23","糖果餅乾課"
"每日C 100%葡萄汁綜合果汁310ml/瓶","310ml/瓶(PET瓶)","4710063414985","15","冷藏課"
"蜜核桃(萊成) 1kg/包","1kg/包-非真空包","4712688583046","18","烘焙課"
"健達快樂河馬","103.5g","8000500023624","23","糖果餅乾課"
"台糖手工水餃-豬肉韭菜","990g/包","4710311982419","16","冷凍課"
"彈力貓鬚中直筒 3L#C款","A5662~A5665 20W (M-5L)","4710469767432","51","男裝課"
"雷蒙德檸檬味夾心餅乾","170g","9556121022496","23","糖果餅乾課"
"雄獅GU402多用途白膠(100g)","6702427A","4710609620351","38","文具"
"PETAL FRESH救髮B洗髮精-油性髮質","355ml","713708416010","28","美容用品課"
"KEYWAY A704恰恰好四層鞋架","700*300*720mm","4711713497464","31","家俱與收納課"
"舒潔濕式衛生紙家庭號","40抽*3包","4710114811541","27","家用紙製品課"
"金岡岡山辣豆瓣醬 135g/瓶","135g/瓶","4711102150635","25","食用油&罐頭醬料課"
"59 原木柄清潔刷 CPG-001","CPG-001","4712977330313","33","廚房與餐具用品課"
"Panasonic 4K高階顯示器TH-49LX750W","TH-49LX750W(無視訊盒)","4717523006155","41","電視及音響"
"金品熱那亞青醬蛤蜊8吋比薩259g","259g/盒","4712453012030","16","冷凍課"
"77黑金剛花生乳加231g","231g","4710098904031","23","糖果餅乾課"
"TANBRO護囊運動三角褲 XL","","4717011768039","57","男女內著課"
"活益比菲多-綠茶多酚","容量為內容量1177ml+固形物14g","4710784961447","15","冷藏課"
"*雪柔抽取衛生紙","90抽*6包","4712425023095","27","家用紙製品課"
"VONO醇緻原味-馬鈴薯濃湯","","4901001399055","26","沖調課"
"Victoria純棉涼被","150x180cm ±5%","4711086181304","32","家用紡品"
"比菲多軟糖(原味)75g","75公克","4710784963151","23","糖果餅乾課"
"曼秀雷敦海洋清爽沐浴乳","650ml","4719865604778","28","美容用品課"
"可口可樂纖維+ 600ml PETx4","600mlx4","4710018188947","21","飲料課"
"三花大尺寸隱形襪X60 黑","X0060","4711570906093","57","男女內著課"
"KINYO AM/FM雙波段收音機RA-5511","RA-5511","4715447362739","47","電器3C配件"
"玉泉花雕酒(0.6L)","600ml					","4711588211004","24","啤酒與烈酒課"
"三花急暖輕著保暖褲 XL","#733","4711570073399","57","男女內著課"
"好古錐拼圖:多美小汽車(N)","$60/京甫/2~4歲","4714809703807","37","圖書&影音出版品"
"妙管家彩色漂白水補充包-玫瑰花香","2000g/包","4710303410203","69","家庭清潔洗劑課"
"SKB PR-30自動鉛筆蕊- 3B#6入","PR-30 3B/6入","4710677026093","38","文具"
"AC-30 壓克力顏料 洋紅色","SKB","4710677035200","38","文具"
"獅子牌清潔劑","10kg","4710530011242","69","家庭清潔洗劑課"
"拼花木紋地墊-深色6入","","4712301162658","31","家俱與收納課"
"孔雀餅乾 405g/盒","","4710015102571","23","糖果餅乾課"
"乾香菇(小中)","300g/包","","17","熟餐課"
"K.B.F. 花語馨香溫和紓緩乳霜呵護皂","190g (俄羅斯製造)","4604049090723","28","美容用品課"
"歐妮醬-三藻合一潔牙骨","250g","4712928262069","22","寵物課"
"日式燙金布拖#A016# 紅#女段","棉布/EVA;F","4711106981600","56","鞋課"
"大拇指正式打摺西褲- 黑#38""","29""~40"" 黑","4710970806309","51","男裝課"
"愛之味沖繩黑八寶 340gx6瓶/組","340gx6瓶/組","4710626577065","21","飲料課"
"台灣韭菜250g+-10%/束","250g+-10%/束","4717060119103","11","蔬菜課"
"春風黃阿瑪袖珍包面紙","10抽*30包","4712425025983","27","家用紙製品課"
"附鏡雪帽 灰色","0037","4713428000366","35","汽車百貨"
