STR_NO,STR_NA,TDATE,JTYPE,STIME,TTIME,GOO_NO,PRDTNAME,PRDTSPEC,BARCODE,PRDTDEPT,PRDTDEPTNAME,VIQTY,VIAMT,VIAJQTY,VIAJAMT,VRQTY,VRAMT,VRAJQTY,VRAJAMT,WIQTY,WIAMT,WIAJQTY,WIAJAMT,WRQTY,WRAMT,WRAJQTY,WRAJAMT,TNFIQTY,TNFIAMT,TNFOQTY,TNFOAMT,SKIQTY,SKIAMT,SKOQTY,SKOAMT,SQTY,SAMT,RQTY,RAMT,SOQTY,SOAMT,SIQTY,SIAMT,FUQTY,FUAMT,DEQTY,DEAMT
10,土城店,26-SEP-22,2,0000,0000,226371,冷藏肉-雞里肌肉(大成)公斤,18公斤/箱,,14,肉品課,18,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,446442,PX20油漆筆 黑#1支,,4902778912379,38,文具,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-35.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,231374,德昌豆乾-沙茶 270g/包,,4710189810203,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-174,0,0,0,0,10,619.01,0,0,10,619.01,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,264957,台灣小芥菜250g+-5%/袋,250g+-5%/袋,4717060203215,11,蔬菜課,30,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1023,0,0,33,1023,0,0,0,0,0,0
37,鳳山店,26-SEP-22,2,0000,0000,457323,聲寶三門AIE智慧變頻冰箱580L 香檳銀,SR-B58DV(Y6)/香檳銀,4718060317186,42,大家電,0,0,0,0,0,0,0,0,1,28520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,729313,統一AB優酪乳-無糖  902ml/瓶,902ml/瓶,4710088821805,15,冷藏課,8,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,479.99,0,0,7,479.99,0,0,0,0,0,0
37,鳳山店,26-SEP-22,2,0000,0000,632241,聲寶PICOPURE超震波變頻洗衣機19kg,ES-L19DP(R1)/玫瑰金,4718060323163,42,大家電,0,0,0,0,0,0,0,0,1,21620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,222018,燒ゑ慢燒牛奶(可可乳飲品)300ml,300ml,4710616590159,15,冷藏課,4,92.36,0,0,-11,-253.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.86,0,0,1,22.86,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,466326,統一多多-原味  300ml/瓶,300ml/瓶,4710088823014,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65.7,0,0,3,65.7,0,0,0,0,0,0
36,嘉義店,26-SEP-22,2,0000,0000,103425,光泉無加糖鮮豆漿PE2720ml/瓶,PE2720ml/瓶,4710105019512,15,冷藏課,3,204.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,156.2,0,0,2,156.2,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,407110,中祥奶油起士量販包 300g/包,,4710467221196,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.12,0,0,0,0,0,0,1,70.48,0,0,1,70.48,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,401820,胚芽核桃麵包,220g±9%/個,4710970687922,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-20.95,0,0,0,0,7,280,0,0,7,280,0,0,0,0,0,0
33,八德店,26-SEP-22,2,0000,0000,949960,統一瑞穗低脂鮮乳 1858ml/瓶,1858ml/瓶,4710088434692,15,冷藏課,18,2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2158,0,0,13,2158,0,0,0,0,0,0
31,景平店,26-SEP-22,2,0000,0000,561420,*靠得住超薄輕柔護墊標準型無香14.5,28片x3包,4710036221169,27,家用紙製品課,16,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,131.42,0,0,2,131.42,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,936777,綠的果蔬 沙拉吧(千島口味) 70g/包,70g,4710958051370,15,冷藏課,0,0,0,0,-1,-20.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,104.75,0,0,5,104.75,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,729313,統一AB優酪乳-無糖  902ml/瓶,902ml/瓶,4710088821805,15,冷藏課,4,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,479.99,0,0,7,479.99,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,123585,嚕啦啦百里香清新沐浴乳 1850g/瓶,1850g/瓶,4710186162114,28,美容用品課,6,851.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,137310,義美豬肉貢丸 430g/包,430g/包,4710126092723,16,冷凍課,12,1101.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,565.74,0,0,6,565.74,0,0,0,0,0,0
6,員林店,26-SEP-22,2,0000,0000,445194,靠得住完美封漏晚安好眠褲M號2片,2片/包,4710036611533,27,家用紙製品課,16,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,549054,光泉豆漿-無加糖鮮豆漿936,,4710105016795,15,冷藏課,16,472.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,204.74,0,0,7,204.74,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,892557,趣味立體悠游泳池,約長120X寬25公分,6920388645836,39,戶外休閒,0,0,0,0,-4,-1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,996078,公賣局特級紅標純米酒 300ml/瓶,300ml/瓶,4711588837136,24,啤酒與烈酒課,144,5484.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,440,0,0,11,440,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,777294,天仁台灣茗品-金萱烏龍茶450g/罐,450g/罐,4711967366349,26,沖調課,12,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,639765,義美低糖豆奶2000ml/瓶,2000ml,4710126199194,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,760.06,0,0,14,760.06,0,0,0,0,0,0
37,鳳山店,26-SEP-22,2,0000,0000,211900,桂冠Light沙拉  100g/包,100g/包,4710011403245,15,冷藏課,100,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47.62,0,0,2,47.62,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,226305,冷藏肉-去骨雞腿(大成)公斤,18公斤/箱,,14,肉品課,18,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,景平店,26-SEP-22,2,0000,0000,106107,*雅方藥膳排骨隨意杯,350g/杯,4711634004949,16,冷凍課,0,0,0,0,-1,-50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,294108,義美錫蘭紅茶,400ml,4710126198173,15,冷藏課,14,253.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,20,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,217965,冷藏肉-雞心(蜂) 公斤,kg,4711277211049,14,肉品課,6,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.096,812,0,0,4.096,812,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,359988,大漢家常豆腐 300g/盒,300g/盒,4711022100031,15,冷藏課,0,0,0,0,-33,-412.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,213.28,0,0,16,213.28,0,0,0,0,0,0
2,湳雅店,26-SEP-22,2,0000,0000,953392,統一瑞穗全脂鮮乳 1858ml/瓶,1858ml/瓶,4710088434593,15,冷藏課,120,18480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,12774,0,0,77,12774,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,475805,海苔手捲 /捲,,,13,水產課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-125,0,0,0,0,5,242.85,0,0,5,242.85,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,659725,OMRON歐姆龍體脂肪計HBF-214,HBF-214,4712780766194,36,運動與健身,0,0,0,0,-1,-2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,253944,味全極品限定美好一天  蘋果牛乳,味全,4710063338137,15,冷藏課,36,643.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,361.9,0,0,20,361.9,0,0,0,0,0,0
31,景平店,26-SEP-22,2,0000,0000,374264,春風袖珍包面紙 36包,,4712425010569,27,家用紙製品課,16,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,247.6,0,0,4,247.6,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,639366,紅蘿蔔(產銷履歷)600g/袋,600g/袋,4710981940047,11,蔬菜課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156,0,0,4,156,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,367686,台灣啤酒-瓶裝 600ml/瓶,600ml/瓶,4711588210403,24,啤酒與烈酒課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-36.2,0,0,0,0,12,445.71,0,0,12,445.71,0,0,0,0,0,0
3,忠明店,26-SEP-22,2,0000,0000,269093,泡舒洗潔精 綠茶 2800g/瓶,,4710186064364,69,家庭清潔洗劑課,24,4045.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,505.71,0,0,3,505.71,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,198420,照燒燻雞堡,295g +-9%個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,160,0,0,0,0,0,0,5,372.37,0,0,5,372.37,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,262163,湯種漢堡包 8入/包,500g±9%/包,4710970686161,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,298727,獅王固齒佳牙膏 130g/支,130g/支,4903301008699,28,美容用品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-195,0,0,0,0,3,171.42,0,0,3,171.42,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,202631,造型噴霧器300cc,支,4713691066045,39,戶外休閒,0,0,0,0,-1,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,514242,義美奶茶600ml,600ml,4710126198463,15,冷藏課,20,685.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114.3,0,0,3,114.3,0,0,0,0,0,0
2,湳雅店,26-SEP-22,2,0000,0000,181548,MSM中青涼夏蓆-單人,3x6尺(90x180cm) (竹-中青),4711225781952,32,家用紡品,0,0,0,0,-3,-678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,623967,味全品味典藏純鮮奶酪90g*3入,90g*3入,4710063337680,15,冷藏課,0,0,0,0,-10,-448.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.52,0,0,1,49.52,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,480366,LG直驅變頻電冰箱608公升GR-HL600MB,@ 230/GR-HL600MB,8806098272730,42,大家電,0,0,0,0,0,0,0,0,1,33386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,佳里店,26-SEP-22,2,0000,0000,696171,巴黎萊雅金緻護髮精油棕色款,100ml,4992944111972,28,美容用品課,3,1309.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,709941,黑松沙士 600ml*4瓶/組,600ml*4瓶/組,4710154412142,21,飲料課,420,33999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,502.86,0,0,6,502.86,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,281666,台灣小黃瓜600g+-5%/盒,600g+-5%/盒,4717060306039,11,蔬菜課,200,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,6901,0,0,126,6901,0,0,0,0,0,0
14,斗南店,26-SEP-22,2,0000,0000,479469,活益比菲多-減糖降卡 1650ml/瓶,1650ml/瓶,4710784962581,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.57,0,0,1,68.57,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,732160,小磨坊 椰漿,400ml/罐,4710059030502,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,681396,滷豬舌切盤,份,,17,熟餐課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-250.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,267732,人蔘雞(饗城),2200g,4712795663112,16,冷凍課,10,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312.38,0,0,1,312.38,0,0,0,0,0,0
14,斗南店,26-SEP-22,2,0000,0000,353903,光泉牛乳-綠豆沙 400ml/瓶,400ml/瓶,4710105051925,15,冷藏課,6,154.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.62,0,0,1,27.62,0,0,0,0,0,0
3,忠明店,26-SEP-22,2,0000,0000,638970,*林鳳營希臘式優格(無加糖)130g,130g/杯,4710063338571,15,冷藏課,6,205.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,71.43,0,0,2,71.43,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,226824,金瓜甘薯吐司(小)						,250g+-9%個					,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,八德店,26-SEP-22,2,0000,0000,948756,統一純喫茶-檸檬紅茶 650ml/瓶,650ml,4710088640987,15,冷藏課,20,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62.85,0,0,3,62.85,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,223074,頂級鮮奶優酪 500g,PP500g/瓶,4710105001449,15,冷藏課,6,775.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.95,0,0,1,120.95,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,391547,本味誠現 穀香燕麥餅/200g,200G,4710098901849,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,斗南店,26-SEP-22,2,0000,0000,311476,白鴿柔順抗菌天然濃縮洗衣精-補充包,2000g,4710186184192,69,家庭清潔洗劑課,24,2217.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,442548,大拇指三層抽取式衛生紙120抽24包,120抽24包,4710970802288,27,家用紙製品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-825,0,0,0,0,6,2051.42,0,0,6,2051.42,0,0,0,0,0,0
14,斗南店,26-SEP-22,2,0000,0000,104646,光泉冷泡茶台茶12號紅茶TR936ml*2,TR936ml*2/組,4710105612690,15,冷藏課,0,0,0,0,-3,-220.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,792690,質立希臘式優格飲(蜂蜜)920ml,920ml,4710784967487,15,冷藏課,12,831.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,123.8,0,0,2,123.8,0,0,0,0,0,0
9,中和店,26-SEP-22,2,0000,0000,445968,每日C果肉有感 100%柳橙綜合果汁,,4710063426803,15,冷藏課,0,0,0,0,-10,-969.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,375267,*簡單點優酪乳150ml,150ml/瓶,4710063338397,15,冷藏課,32,345.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,585767,簡單點優酪乳-無糖  939ml/瓶,939ml/瓶,4710063334313,15,冷藏課,10,549.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,154.29,0,0,3,154.29,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,626665,味王小王子麵    300g/包,,4710008211099,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-36.42,0,0,0,0,11,492.36,0,0,11,492.36,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,828880,茱蒂絲奶油味蘇打餅,250g,9556121028030,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-44.35,0,0,0,0,1,58.1,0,0,1,58.1,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,305076,楓康滑軌式夾鏈密封袋(中),20.5x18.5cm/14入,4710552084729,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62.04,0,0,0,0,0,0,2,61.9,0,0,2,61.9,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,424645,福樂一番鮮低脂鮮乳  1830ml/瓶,1830ml/瓶,4710043020595,15,冷藏課,3,487.5,0,0,-1,-162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,0,0,1,165,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,600519,福樂鈣多多低脂牛乳 1892ml/瓶,1892ml/瓶,4710043004762,15,冷藏課,3,397.14,0,0,-7,-926.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,260.96,0,0,2,260.96,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,402165,桂格顆粒燕麥飲 920ml,920ml/瓶,4710043026085,15,冷藏課,10,514.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,154.29,0,0,3,154.29,0,0,0,0,0,0
33,八德店,26-SEP-22,2,0000,0000,881700,福樂奇亞籽燕麥草莓優酪135g*2,135gX2,4710339006791,15,冷藏課,12,651.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.24,0,0,1,55.24,0,0,0,0,0,0
33,八德店,26-SEP-22,2,0000,0000,248106,*統一陽光糙米漿  450ml/盒,450ml/盒,4710088433343,15,冷藏課,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64.76,0,0,4,64.76,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,606846,黑橋牌乳酪德國Q脆腸400g(大包裝),400g,4711587818709,15,冷藏課,10,1634.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,729313,統一AB優酪乳-無糖  902ml/瓶,902ml/瓶,4710088821805,15,冷藏課,16,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1110.45,0,0,16,1110.45,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,921844,光泉豆漿-燕麥高纖 1857ml/瓶,1857ml/瓶,4710105015712,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,168.57,0,0,3,168.57,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,215061,光泉低脂鮮乳 1857ml/瓶,1857ml/瓶,4710105015125,15,冷藏課,12,2042.4,0,0,-26,-4425.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,708,0,0,4,708,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,438383,白鴿防霉抗菌天然濃縮洗衣精-補充包,2000g/包,4710186184208,69,家庭清潔洗劑課,30,2771.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,245.7,0,0,3,245.7,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,600519,福樂鈣多多低脂牛乳 1892ml/瓶,1892ml/瓶,4710043004762,15,冷藏課,6,794.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,521.92,0,0,4,521.92,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,816522,光泉無加糖濃黑豆漿-936ml/瓶,936ml/瓶,4710105011028,15,冷藏課,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,227.62,0,0,5,227.62,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,373120,義美鮮嫩豆腐  290g/盒,290g/盒,4710126093119,15,冷藏課,48,681.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,724.83,0,0,47,724.83,0,0,0,0,0,0
39,頭份店,26-SEP-22,2,0000,0000,526089,富里越光米 1.5kg,1.5kg,4713403008226,20,米,麵,南北貨課,36,4064.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,594,0,0,6,594,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,215050,光泉全脂鮮乳 1857ml/瓶,1857ml/瓶,4710105015118,15,冷藏課,0,0,0,0,-27,-4595.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4062,0,0,23,4062,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,424034,(e)冷藏肉-台糖豬梅花火鍋片300g/盒,300g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,508329,紐西蘭水蜜桃蘋果(約140克+-5%)/粒,紐西蘭安寶西亞蘋果#120 140g/粒,,12,水果課,995,19402.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,3806,0,0,173,3806,0,0,0,0,0,0
39,頭份店,26-SEP-22,2,0000,0000,347094,光泉午后時光-重乳奶茶/TR400,400ml/瓶,4710105037479,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77.13,0,0,3,77.13,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,312829,台灣青椒 600g+-5%/袋,600g+-5%/袋,4717048830532,11,蔬菜課,30,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-147.82,0,0,0,0,4,356,0,0,4,356,0,0,0,0,0,0
33,八德店,26-SEP-22,2,0000,0000,248190,台灣青蔥 100g+-10%/束,100g+-10%/束,4717060219995,11,蔬菜課,40,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1568,0,0,49,1568,0,0,0,0,0,0
37,鳳山店,26-SEP-22,2,0000,0000,223074,頂級鮮奶優酪 500g,PP500g/瓶,4710105001449,15,冷藏課,4,517.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,241.9,0,0,2,241.9,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,243819,桂格美味三合一麥片麥香減糖,32.5g*10包/袋,4710043045918,26,沖調課,30,2228.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,262.86,0,0,4,262.86,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,817848,福樂頂級無加糖希臘式優酪135g*2,135g*2,4710339006425,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,326994,提拉米蘇,370g+-9%					,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,243.8,0,0,0,0,0,0,3,320,0,0,3,320,0,0,0,0,0,0
32,佳里店,26-SEP-22,2,0000,0000,949137,統一純喫茶-無糖綠茶 650ml/盒,650ml,4710088641212,15,冷藏課,20,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,146.65,0,0,7,146.65,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,349131,福樂巧克力牛乳375ml,375ml,4710339006593,15,冷藏課,0,0,0,0,-16,-399.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
